,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
142416,4689,2571,5,963614565,M,18,12,02215,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
574882,4517,934,3,965105771,F,18,1,48067,Father of the Bride (1950),Comedy,False
598620,3201,3461,5,972669363,M,45,7,35216,Lord of the Flies (1963),Adventure|Drama|Thriller,False
1008,3641,1193,5,966489146,M,25,0,92008,One Flew Over the Cuckoo's Nest (1975),Drama,False
11422,1383,919,5,974775640,F,25,7,19806,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical,False
426985,1770,1257,4,974703079,M,35,16,79605,Better Off Dead... (1985),Comedy,False
982850,258,2889,3,976672487,M,25,7,55436,"Mystery, Alaska (1999)",Comedy,False
494119,4083,2407,5,965458712,M,56,14,92630,Cocoon (1985),Comedy|Sci-Fi,False
136755,1996,593,5,974746308,M,35,0,85621,"Silence of the Lambs, The (1991)",Drama|Thriller,False
775455,5623,1381,2,959093948,M,25,11,84109,Grease 2 (1982),Comedy|Musical|Romance,False
550347,216,1091,2,976867130,M,45,13,52761,Weekend at Bernie's (1989),Comedy,False
430976,1880,3438,3,974695894,M,35,0,91006,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy,False
342835,2909,912,5,971799640,M,25,7,43228,Casablanca (1942),Drama|Romance|War,False
701049,3679,2502,4,976299286,M,25,4,68108,Office Space (1999),Comedy|Romance,False
151760,4771,235,4,963115164,F,25,4,04101,Ed Wood (1994),Comedy|Drama,False
924448,4016,3112,3,965535408,M,50,0,33901,'Night Mother (1986),Drama,False
890442,163,1623,2,977323385,M,18,4,85013,Wishmaster (1997),Horror,False
208850,558,2871,3,976053543,M,35,20,55108,Deliverance (1972),Adventure|Thriller,False
454775,2854,750,5,972529067,F,18,4,64151,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,False
707071,2541,585,4,974046611,F,35,5,49424,"Brady Bunch Movie, The (1995)",Comedy,False
902371,4064,1305,3,965478405,M,45,0,20851,"Paris, Texas (1984)",Drama,False
169682,3435,2728,3,967333286,M,45,1,48867,Spartacus (1960),Drama,False
924310,3724,2929,2,966226634,M,35,6,77083,Reds (1981),Drama,False
52638,877,2028,3,975268647,M,25,0,90631,Saving Private Ryan (1998),Action|Drama|War,False
509234,3281,2000,5,968167264,M,25,17,79705,Lethal Weapon (1987),Action|Comedy|Crime|Drama,False
335649,3760,3753,5,966094675,M,50,0,55128,"Patriot, The (2000)",Action|Drama|War,False
780061,4733,432,2,963673150,M,18,18,52301,City Slickers II: The Legend of Curly's Gold (1994),Comedy|Western,False
889900,710,1611,3,975831272,M,25,20,85207,My Own Private Idaho (1991),Drama,False
345861,1599,1959,2,974822138,M,25,0,92646,Out of Africa (1985),Drama|Romance,False
148132,2265,1597,3,974582373,M,56,13,60506,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller,False
452288,2232,2080,5,978355830,M,25,14,60061,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance,False
321708,891,357,4,975233942,M,25,1,80202,Four Weddings and a Funeral (1994),Comedy|Romance,False
945664,2820,3925,4,972659578,F,35,0,02138,Stranger Than Paradise (1984),Comedy,False
170040,1356,2002,1,974772023,F,18,4,91706,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,False
559904,339,2076,5,976341864,M,50,7,80207,Blue Velvet (1986),Drama|Mystery,False
33120,3313,745,4,967954958,M,35,20,90292,"Close Shave, A (1995)",Animation|Comedy|Thriller,False
396084,199,3510,2,976976749,M,18,4,83706,Frequency (2000),Drama|Thriller,False
452222,1879,2080,5,979841853,M,25,4,29732,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance,False
288387,3285,1653,4,1035377143,M,25,4,44706,Gattaca (1997),Drama|Sci-Fi|Thriller,False
466120,5109,1292,3,962333472,F,45,6,19802,Being There (1979),Comedy,False
665109,1279,1876,3,974796196,M,35,1,98502,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller,False
510597,3183,2001,3,968729053,M,50,7,60510,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,False
222506,1667,1201,4,974711376,M,50,16,98516,"Good, The Bad and The Ugly, The (1966)",Action|Western,False
494300,5134,2407,2,962090126,M,25,17,95014,Cocoon (1985),Comedy|Sci-Fi,False
34932,5574,1566,1,959294860,M,25,0,20878,Hercules (1997),Adventure|Animation|Children's|Comedy|Musical,False
930822,664,3898,3,975992340,M,35,18,74601,Bait (2000),Action|Comedy,False
645698,1059,2454,1,974970096,F,25,0,97213,"Fly, The (1958)",Horror|Sci-Fi,False
876112,4016,2531,3,965529227,M,50,0,33901,Battle for the Planet of the Apes (1973),Action|Sci-Fi,False
402124,1285,1060,5,974791777,M,35,4,98125,Swingers (1996),Comedy|Drama,False
473726,3154,1374,3,973303377,F,25,4,95616,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,False
106376,2761,1945,5,973146699,M,35,6,80917,On the Waterfront (1954),Crime|Drama,False
832422,2378,3712,4,974330501,M,25,3,75150,Soapdish (1991),Comedy,False
785993,5763,2942,3,959537359,F,25,1,08904,Flashdance (1983),Drama|Romance,False
128638,566,1196,3,976043032,M,25,17,92122,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
974976,4506,3038,4,964984905,M,50,16,29464,"Face in the Crowd, A (1957)",Drama,False
630120,3752,319,4,966121400,F,18,1,86314,Shallow Grave (1994),Thriller,False
287952,792,1653,3,975423775,M,25,17,01002,Gattaca (1997),Drama|Sci-Fi|Thriller,False
184522,5677,1641,4,962994948,M,25,1,13210,"Full Monty, The (1997)",Comedy,False
579473,2077,10,5,979976804,M,18,0,55112,GoldenEye (1995),Action|Adventure|Thriller,False
965574,4497,3117,4,972444861,M,50,0,29678,Ride with the Devil (1999),Drama|Romance|War,False
294126,4277,551,4,967620610,M,35,16,98133,"Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical,False
641848,4438,1206,3,965097476,M,50,0,11947,"Clockwork Orange, A (1971)",Sci-Fi,False
736849,1340,2808,1,974778346,M,25,7,14302,Universal Soldier (1992),Action|Sci-Fi,False
14423,176,2918,5,977099280,F,18,3,55016,Ferris Bueller's Day Off (1986),Comedy,False
328700,4220,3501,3,965316373,M,35,0,97225,Murphy's Romance (1985),Comedy|Romance,False
895381,3821,322,1,975778390,M,25,20,44313,Swimming with Sharks (1995),Comedy|Drama,False
894222,5433,1769,1,960048672,F,35,17,45014,"Replacement Killers, The (1998)",Action|Thriller,False
446405,1826,671,2,974697405,M,45,11,49265,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,False
849504,2976,3697,3,971021988,M,18,20,86001,Predator 2 (1990),Action|Sci-Fi|Thriller,False
115478,4431,1084,4,965100849,M,1,14,80401,Bonnie and Clyde (1967),Crime|Drama,False
54409,4848,2028,5,962835218,F,35,6,54971,Saving Private Ryan (1998),Action|Drama|War,False
788642,5011,3686,5,962593098,M,18,4,64154,Flatliners (1990),Thriller,False
142039,3798,2571,4,966008815,M,25,7,48326,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
804829,3675,3197,4,966364045,M,35,7,06680,"Presidio, The (1988)",Action,False
556192,4585,2706,4,982722935,M,35,7,30324,American Pie (1999),Comedy,False
830738,5538,2612,4,959559641,M,45,12,55102,Mildred Pierce (1945),Drama,False
102062,18,589,5,978153053,F,18,3,95825,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,False
598403,4742,1422,3,963332274,M,25,3,94118,Murder at 1600 (1997),Mystery|Thriller,False
488444,3026,1020,3,970462251,F,18,4,45750,Cool Runnings (1993),Comedy,False
362199,597,2712,4,975904544,M,35,12,80206,Eyes Wide Shut (1999),Drama,False
972855,4285,2035,4,965282016,M,35,0,62704,Blackbeard's Ghost (1968),Children's|Comedy,False
192519,424,1291,4,1016723299,M,25,17,55112,Indiana Jones and the Last Crusade (1989),Action|Adventure,False
611716,5837,70,4,957844701,M,25,7,60607,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,False
878868,3592,1944,4,966647470,F,56,2,99701,From Here to Eternity (1953),Drama|Romance|War,False
192910,1903,1291,4,974693897,M,35,0,90401,Indiana Jones and the Last Crusade (1989),Action|Adventure,False
179556,4802,356,4,962988991,M,56,1,40601,Forrest Gump (1994),Comedy|Romance|War,False
254728,2824,377,4,972621787,M,18,4,02111,Speed (1994),Action|Romance|Thriller,False
677160,5198,532,2,961687862,F,18,4,55118,Serial Mom (1994),Comedy|Crime|Horror,False
127686,3400,590,5,967753945,M,25,14,08742,Dances with Wolves (1990),Adventure|Drama|Western,False
355810,4277,1393,5,978690317,M,35,16,98133,Jerry Maguire (1996),Drama|Romance,False
583238,4957,60,3,962638549,M,25,2,48197,"Indian in the Cupboard, The (1995)",Adventure|Children's|Fantasy,False
353267,4103,1221,5,965411441,M,18,16,11211,"Godfather: Part II, The (1974)",Action|Crime|Drama,False
493381,5256,2405,3,961296711,M,25,16,30269,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,False
226160,157,2987,3,977248885,M,35,16,12866,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,False
912125,2116,3882,4,974688408,M,18,4,49546,Bring It On (2000),Comedy,False
300199,3823,2607,3,965942432,M,56,7,93711,Get Real (1998),Drama,False
334107,4140,2802,2,965357054,M,25,0,32112,Tequila Sunrise (1988),Action|Romance|Thriller,False
703800,1962,3752,4,974687341,F,18,1,60914,"Me, Myself and Irene (2000)",Comedy,False
648418,1264,2613,3,974819981,M,25,1,53711,Night of the Comet (1984),Action|Horror|Sci-Fi,False
650385,441,3927,4,976242094,M,35,1,55127,Fantastic Voyage (1966),Adventure|Sci-Fi,False
209651,720,2115,3,975530095,M,18,0,55129,Indiana Jones and the Temple of Doom (1984),Action|Adventure,False
952620,1264,101,5,974820339,M,25,1,53711,Bottle Rocket (1996),Comedy,False
445960,4947,1276,4,962642370,M,35,17,90035,Cool Hand Luke (1967),Comedy|Drama,False
399803,190,3160,3,977027359,M,25,17,55125,Magnolia (1999),Drama,False
355800,4234,1393,4,965332556,F,45,3,48130,Jerry Maguire (1996),Drama|Romance,False
541814,4126,2968,4,977676521,M,25,17,53188,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,False
752987,5103,2118,4,962781098,F,35,16,78222,"Dead Zone, The (1983)",Horror|Thriller,False
482674,2496,277,2,974260311,M,50,1,37932,Miracle on 34th Street (1994),Drama,False
215132,4022,1214,3,965520479,M,35,14,53403,Alien (1979),Action|Horror|Sci-Fi|Thriller,False
794559,2693,905,3,973317866,M,56,13,72949,It Happened One Night (1934),Comedy,False
929452,4965,181,1,962613022,M,1,10,63123-1507,Mighty Morphin Power Rangers: The Movie (1995),Action|Children's,False
208657,5111,3671,3,962329922,M,35,2,78006,Blazing Saddles (1974),Comedy|Western,False
757986,924,425,4,975202184,M,50,17,98642,Blue Sky (1994),Drama|Romance,False
247619,1925,3728,4,974695410,M,50,7,92886,One False Move (1991),Thriller,False
982918,1992,2889,1,974682625,M,18,4,85259,"Mystery, Alaska (1999)",Comedy,False
482578,5888,2252,4,957480804,M,25,20,64114,Hero (1992),Comedy|Drama,False
941709,673,1507,3,975619664,M,25,20,10023,Paradise Road (1997),Drama|War,False
865384,1224,3873,3,974907939,M,50,13,02125,Cat Ballou (1965),Comedy|Western,False
735118,398,1845,5,1044567174,M,25,17,55454,Zero Effect (1998),Comedy|Thriller,False
88764,3368,1259,4,968793435,M,25,14,55435,Stand by Me (1986),Adventure|Comedy|Drama,False
913008,61,3564,3,977903399,M,25,17,95122,"Flintstones in Viva Rock Vegas, The (2000)",Children's|Comedy,False
880633,4041,2827,2,965511535,M,18,3,48005,"Astronaut's Wife, The (1999)",Sci-Fi|Thriller,False
731445,5795,3505,3,958152121,M,25,1,92688,No Way Out (1987),Thriller,False
106482,4150,1945,3,965341616,M,25,0,29672,On the Waterfront (1954),Crime|Drama,False
1990,2259,661,4,974591841,F,56,16,70503,James and the Giant Peach (1996),Animation|Children's|Musical,False
537714,3399,1586,2,967478663,M,25,4,14623,G.I. Jane (1997),Action|Drama|War,False
431231,4733,3438,3,963674058,M,18,18,52301,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy,False
130442,4287,1196,4,965276079,M,25,7,35244,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
418947,5329,1307,5,961011222,F,25,5,91773,When Harry Met Sally... (1989),Comedy|Romance,False
520231,2503,1135,2,974085630,M,35,17,19360,Private Benjamin (1980),Comedy,False
703263,5811,1717,4,957945601,M,18,4,60202,Scream 2 (1997),Horror|Thriller,False
430214,3239,587,4,968358554,F,25,12,07730,Ghost (1990),Comedy|Romance|Thriller,False
394698,3675,3298,4,966365135,M,35,7,06680,Boiler Room (2000),Drama,False
728110,2768,1222,5,973203569,M,25,17,90210,Full Metal Jacket (1987),Action|Drama|War,False
921195,5831,1099,4,957910660,M,25,1,92120,"Christmas Carol, A (1938)",Drama,False
568786,4662,440,4,963866454,F,18,4,84109,Dave (1993),Comedy|Romance,False
949834,3771,1992,2,966048803,M,25,1,14982,Child's Play 2 (1990),Horror,False
243039,5908,296,4,957725844,M,25,4,19711,Pulp Fiction (1994),Crime|Drama,False
648228,3292,707,4,968127201,F,50,6,79410,Mulholland Falls (1996),Crime|Film-Noir|Thriller,False
913103,4422,3564,3,965117633,M,25,5,10463,"Flintstones in Viva Rock Vegas, The (2000)",Children's|Comedy,False
485232,4908,924,5,962680136,M,35,15,85282,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller,False
769126,4637,673,5,964025710,F,35,9,48302,Space Jam (1996),Adventure|Animation|Children's|Comedy|Fantasy,False
586908,2818,1263,3,972668116,M,25,12,55106,"Deer Hunter, The (1978)",Drama|War,False
510679,3576,2001,4,966720062,M,50,7,68046,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,False
865390,1365,3873,2,975102384,F,1,10,61665,Cat Ballou (1965),Comedy|Western,False
65029,2562,2268,4,973980285,M,18,0,98021,"Few Good Men, A (1992)",Crime|Drama,False
379230,4508,2314,4,964985614,M,25,20,15701,Beloved (1998),Drama,False
736819,877,2808,2,975268486,M,25,0,90631,Universal Soldier (1992),Action|Sci-Fi,False
343400,4939,912,4,962643472,M,25,7,63105,Casablanca (1942),Drama|Romance|War,False
124371,4344,1372,4,965331958,M,25,1,44240,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi,False
276506,2752,2159,3,973269504,M,25,15,77006,Henry: Portrait of a Serial Killer (1990),Crime|Horror,False
353804,5980,1221,4,956937800,M,56,1,42503,"Godfather: Part II, The (1974)",Action|Crime|Drama,False
814147,4161,3787,4,965335782,M,45,0,90404,Shower (Xizhao) (1999),Comedy,False
859318,1261,2456,3,975205031,M,18,4,40205,"Fly II, The (1989)",Horror|Sci-Fi,False
128477,261,1196,5,976667479,M,25,20,75801,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
527264,302,2011,5,1014071103,M,18,4,04901,Back to the Future Part II (1989),Comedy|Sci-Fi,False
628613,1837,3503,2,974918002,M,25,2,08817,Solaris (Solyaris) (1972),Drama|Sci-Fi,False
8908,5888,1287,4,957481884,M,25,20,64114,Ben-Hur (1959),Action|Adventure|Drama,False
477691,4508,1377,4,964982372,M,25,20,15701,Batman Returns (1992),Action|Adventure|Comedy|Crime,False
19713,1744,3105,3,974704511,M,35,12,50325,Awakenings (1990),Drama,False
161397,4491,457,4,965006734,M,18,4,52405,"Fugitive, The (1993)",Action|Thriller,False
513137,1383,2003,2,975976137,F,25,7,19806,Gremlins (1984),Comedy|Horror,False
979849,2077,3810,4,979975164,M,18,0,55112,White Sands (1992),Drama|Thriller,False
176284,3311,1968,4,967958091,M,25,4,90039,"Breakfast Club, The (1985)",Comedy|Drama,False
102343,690,589,5,975583639,M,25,12,90717,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,False
405317,1051,3178,5,974959276,F,25,0,60513,"Hurricane, The (1999)",Drama,False
226451,1133,2987,3,974887108,M,18,2,90038,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,False
965508,3834,460,3,966404426,M,18,2,02322,Getting Even with Dad (1994),Comedy,False
465231,2756,2094,3,973193360,M,18,4,97331,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,False
892240,386,1648,4,976303414,M,25,0,55408,"House of Yes, The (1997)",Comedy|Drama|Thriller,False
526296,2776,2375,4,973054517,M,25,14,22205,"Money Pit, The (1986)",Comedy,False
777883,4658,2403,3,963967563,M,25,4,99163,First Blood (1982),Action,False
263341,1272,1127,3,974822852,M,18,20,49506,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,False
850595,115,1977,2,977502018,M,25,17,28083,Friday the 13th: The Final Chapter (1984),Horror,False
611941,2457,1644,2,974180819,M,25,0,60656,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,False
493840,2424,2407,3,974785372,M,25,17,95035,Cocoon (1985),Comedy|Sci-Fi,False
398778,2854,3301,1,972510528,F,18,4,64151,"Whole Nine Yards, The (2000)",Comedy|Crime,False
947219,5614,2121,2,964399893,M,25,0,12833,Cujo (1983),Horror|Thriller,False
865056,1096,2491,2,974935107,M,1,10,80439,Simply Irresistible (1999),Comedy|Romance,False
367924,3618,1701,3,967116351,M,56,17,22657,Deconstructing Harry (1997),Comedy|Drama,False
336886,4227,3610,2,965324396,M,25,19,11414-2520,Roustabout (1964),Musical,False
570341,2402,85,4,974260133,M,45,17,32024,Angels and Insects (1995),Drama|Romance,False
159050,1228,349,3,976753749,M,25,1,94720,Clear and Present Danger (1994),Action|Adventure|Thriller,False
973245,1812,2513,4,974785876,F,25,12,48103,Pet Sematary (1989),Horror,False
560570,327,246,4,976399643,M,35,18,55448,Hoop Dreams (1994),Documentary,False
572144,4995,2106,3,962593921,M,50,20,55419,Swing Kids (1993),Drama|War,False
871533,3683,1969,1,966521443,M,25,2,30606,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",Horror,False
222886,4318,1201,5,965337884,M,25,5,02891,"Good, The Bad and The Ugly, The (1966)",Action|Western,False
129364,2062,1196,3,974659112,M,18,4,44646,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
851985,2368,46,4,974342709,F,56,13,13057,How to Make an American Quilt (1995),Drama|Romance,False
341482,798,1088,5,975406248,F,25,20,48464,Dirty Dancing (1987),Musical|Romance,False
862830,5795,891,3,958150480,M,25,1,92688,Halloween: The Curse of Michael Myers (1995),Horror|Thriller,False
400645,3784,3160,3,966022936,F,25,1,98027,Magnolia (1999),Drama,False
957226,3735,668,4,966190351,M,25,0,10009,Pather Panchali (1955),Drama,False
750683,3958,3763,5,965671969,M,45,7,46112,F/X (1986),Action|Crime|Thriller,False
712988,2771,173,1,973104700,M,18,1,92037,Judge Dredd (1995),Action|Adventure|Sci-Fi,False
746927,3311,2410,3,967955509,M,25,4,90039,Rocky III (1982),Action|Drama,False
151800,4998,235,4,962592170,F,18,4,48433,Ed Wood (1994),Comedy|Drama,False
564980,1173,342,3,975001348,F,25,7,10019,Muriel's Wedding (1994),Comedy|Romance,False
63702,2070,648,3,998511614,F,35,6,13210,Mission: Impossible (1996),Action|Adventure|Mystery,False
10663,2907,594,3,971840795,F,35,5,12345,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical,False
808930,5403,2747,1,960312002,M,1,10,59801,"Little Shop of Horrors, The (1960)",Comedy|Horror,False
90033,3029,3147,4,970363487,M,18,4,92037,"Green Mile, The (1999)",Drama|Thriller,False
739463,984,11,3,975100181,M,50,16,92129,"American President, The (1995)",Comedy|Drama|Romance,False
772639,2857,694,3,972507453,M,25,0,10469,"Substitute, The (1996)",Action,False
420675,1903,3359,4,974695733,M,35,0,90401,Breaking Away (1979),Drama,False
805117,2786,494,3,973559560,M,25,4,60201,Executive Decision (1996),Action|Thriller,False
886489,2886,886,4,972151126,M,18,4,60073,Bulletproof (1996),Action,False
336331,146,3685,2,977341363,F,35,20,10954,Prizzi's Honor (1985),Comedy|Drama|Romance,False
949802,2131,1992,1,974644297,M,25,0,01701,Child's Play 2 (1990),Horror,False
211069,1647,1136,5,986455127,M,18,18,98118,Monty Python and the Holy Grail (1974),Comedy,False
810797,3610,3088,1,977888956,M,18,6,30064,Harvey (1950),Comedy,False
874232,5420,1359,1,960158398,F,1,19,14850,Jingle All the Way (1996),Adventure|Children's|Comedy,False
421169,636,1320,4,975752996,M,18,20,92055,Alien³ (1992),Action|Horror|Sci-Fi|Thriller,False
